formatted_address,name,place_id,types,price_level,res$results$geometry$location$lat,res$results$geometry$location$lng,res$results$opening_hours$open_now
"171 Towngate, Leyland PR25 2TE, UK",Asda Leyland Supermarket,ChIJpcx5xloNe0gRhkR-G28q3Zg,supermarket|atm|grocery_or_supermarket|finance|food|store|point_of_interest|establishment,1,53.6944742,-2.6968605,TRUE
"88-91 Blackpool Rd, Preston PR1 6US, UK",Morrisons,ChIJCcJ_sElye0gRC5vbOEdQPu8,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,53.7705808,-2.6768701,TRUE
"Flintoff Way, Preston PR1 6PJ, UK",Sainsbury's,ChIJye6wRD5ye0gRGNXvaScHC3I,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,53.7757757,-2.6862277,TRUE
"Pendle St, Nelson BB9 7TX, UK",Morrisons,ChIJIbv46gyRe0gRZtPUiZhX4CM,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,53.839274,-2.2181277,TRUE
"New Hall Ln, Preston PR1 4DT, UK",Lidl,ChIJD4jSBU9ye0gRsLhqVlgr4NY,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,53.7610066,-2.6833095,TRUE
"462 Salford, Blackburn BB1 5BE, UK",Morrisons,ChIJRSbIzM6fe0gR8tufKD-OWUQ,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,53.7482076,-2.4785948,TRUE
"Hill St, Blackburn BB1 3HF, UK",Tesco Superstore,ChIJwQYjdbKfe0gRqd1MRutGRr8,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,53.7512104,-2.4594033,TRUE
"Cable St, Lancaster LA1 1HH, UK",Sainsbury's,ChIJU1PmoX9ie0gRB0vGayS0F1U,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,54.0515478,-2.7993633,TRUE
"Bolton St, Chorley PR7 3DL, UK",Asda Chorley Superstore,ChIJa8ohDEQMe0gRGXrgHwVIjCw,supermarket|gas_station|atm|grocery_or_supermarket|clothing_store|finance|cafe|health|food|store|point_of_interest|establishment,1,53.6486818,-2.6306965,TRUE
"E Lancashire Rd, Saint Helens WA10 6QY, UK",Tesco Express,ChIJdacVZMAbe0gRuYqBNtGd23o,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,53.468866,-2.766434,TRUE
"Empire House, 1, 12 Church St, Preston PR1 3BA, United Kingdom",Tesco Express,ChIJaT6SuWVye0gRsZ7aLOdssLM,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,53.7590935,-2.6959956,TRUE
"Teanlowe Centre, Blackpool Old Rd, Poulton-le-Fylde FY6 7DF, UK","Booths, Poulton-le-Fylde",ChIJ5Uxx5-FCe0gRftXKaeCoTBU,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,53.8464395,-2.993637,TRUE
"240-246 North Rd, Preston PR1 1RU, UK",Iceland Foods,ChIJIWqlCHJye0gRF3OqZl_rnrc,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,1,53.7658142,-2.7000714,TRUE
"Sugarbrook Service Station, E Lancashire Rd, Liverpool L11 2ST, UK",SPAR Euro Garage Liverpool,ChIJscMMUhEie0gRWTo9UZVEezc,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,53.4571019,-2.9165563,TRUE
"44-48 Hough Ln, Leyland PR25 2SA, UK",Iceland Foods,ChIJUfGeXEUNe0gREcmJZrQM3SE,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,1,53.6951635,-2.6931857,TRUE
"Via Ravenna, Chichester PO19 1RD, UK",Waitrose & Partners,ChIJpf81tnxSdEgRb9NAZKy3M4A,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,50.832259,-0.7843252,TRUE
"7 Worthing Rd, Horsham RH12 1SQ, UK",Sainsbury's,ChIJy_XZD1HqdUgR9MD2H-XD_Tk,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.0607937,-0.332113,TRUE
"New Rd, Worthing BN13 3PB, UK",Tesco Extra,ChIJ5aBwuSijdUgRberISL7ST2Y,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,50.8320174,-0.4259375,TRUE
"Newland St, Worthing BN11 1JU, UK",Morrisons,ChIJc6GDMpyidUgR6PfaIBT5klI,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,1,50.8183885,-0.3718943,TRUE
"Broadmark Ln, Rustington, Littlehampton BN16 2NE, UK",Waitrose & Partners,ChIJFexLfHqldUgRV20pNwACvYU,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,50.809802,-0.504647,TRUE
"Unit C, rustington retail park, New Rd, Rustington, Littlehampton BN16 3RT, UK",Sainsbury's,ChIJJdVYF94IdkgRtdxSTvuu3ys,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,50.8177678,-0.4951652,TRUE
"Market Pl, Haywards Heath RH16 1DB, UK",Waitrose & Partners,ChIJp-u6IK6MdUgRBYM28ouoCZA,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.0053286,-0.1040016,TRUE
"Downland Business Park Lyons Farm BN14 9LA, United Kingdom",Sainsbury's,ChIJt08IjweYdUgR7awXf0DzvWM,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,50.8364694,-0.3672638,TRUE
"Old Mill Square, Storrington, Pulborough RH20 4NQ, UK",Waitrose & Partners,ChIJ_x0GZQW8dUgR4SA00GCiSy0,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,50.918369,-0.452174,TRUE
"2 Lyminster Rd, Wick, Littlehampton BN17 7LA, UK",Morrisons,ChIJX_NSBWeldUgRtM3G6UryJ80,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,50.8225288,-0.5447949,TRUE
"Market Place, Burgess Hill RH15 9NP, UK",Waitrose & Partners,ChIJdVkEtU6MdUgRjQIewkMMDqg,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,50.9544646,-0.1313398,TRUE
"Westhampnett Rd, Chichester PO19 7YR, UK",Sainsbury's,ChIJi5SVE6BSdEgRlGkz3eQjN1M,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,50.8434242,-0.7562862,TRUE
"Shripney Rd, Bognor Regis PO22 9ND, UK",Tesco Superstore,ChIJY-2dJl6sdUgRc_mrPjDAbeg,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,50.796804,-0.6699729,TRUE
"New Rd, Littlehampton BN17 5AX, UK",Lidl,ChIJyU8OH3qldUgRj3JzDszVVJY,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,50.8078282,-0.5431581,TRUE
"Haslett Ave E, Crawley RH10 1NP, UK",Lidl,ChIJx2KV38bxdUgRk4AWMVeo0FQ,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.1184913,-0.1627674,TRUE
"Whitworth Rd, Crawley, West Sussex RH11 7SS, UK",Ocado Crawley,ChIJG_6dFSvudUgRJV2NQ0cBr2U,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.1361107,-0.1896898,TRUE
"34 North St, Worthing BN11 1DU, UK",Lidl,ChIJPS5IPJ2idUgRts1EYOd3uDA,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,50.8151363,-0.3698184,TRUE
"Portfield Way, Chichester PO19 7YH, UK",Lidl,ChIJd3YkpaBSdEgRlwLSFepFMsc,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,50.8426532,-0.7581795,TRUE
"Albion Way, Horsham RH12 1NY, UK",Waitrose & Partners,ChIJsS7nkenrdUgRdUXU0_GYVW8,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.0628862,-0.3354032,TRUE
"West St, East Grinstead RH19 4YZ, UK",Waitrose & Partners,ChIJEV5yMzv2dUgRp8CIE0l1ed8,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.1236543,-0.0108885,TRUE
"Broadway Shopping Centre, London W5 5JY, United Kingdom",Tesco Metro,ChIJu3vCrPUNdkgR2i_aXMpTcV8,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.5123657,-0.3023918,TRUE
"The Waterglade Centre, 3 The Arcadia Centre, The Broadway, London W5 2ND, United Kingdom",Morrisons,ChIJQe7nbfUNdkgRyHZhspcVAUw,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.5135082,-0.304007,TRUE
"2 Alexandria Rd, Ealing, London W13 0NL, UK",Waitrose & Partners,ChIJG-XuD4cNdkgRs6MZida8Cek,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.513029,-0.3213679,TRUE
"Melbourne Ave, Ealing, London W13 9BZ, UK",Sainsbury's,ChIJh6In1p34eUgRtIm74bmGXfc,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.5092548,-0.3253979,TRUE
"17-21 High St, Ealing, London W5 5DB, UK",As Nature Intended - Ealing Store,ChIJV1fN2PQNdkgRgq-gQzRrPSM,grocery_or_supermarket|supermarket|health|food|store|point_of_interest|establishment,,51.5118703,-0.3047882,TRUE
"101-109 Northfield Ave, Ealing, London W13 9QR, UK",Tesco Express,ChIJPS6CD5ANdkgRDzYFWeIszWs,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.5036105,-0.3172222,TRUE
"26-26C Broadway, Ealing, London W13 0SU, UK",Cudi,ChIJ1TQi64YNdkgRzqAcWMtiuUw,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.5107773,-0.3211609,TRUE
"64a The Broadway, West, London W13 0SU, UK",Iceland Foods,ChIJrR1luIYNdkgR41473a5EdSE,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,1,51.5108872,-0.3229704,TRUE
"3-4, The Parade, Haven Green, Ealing, London W5 2PB, UK",Tesco Express,ChIJi7oNH1yv2EcReyHribl27f8,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.5159913,-0.3017934,TRUE
"140-144 Uxbridge Rd, West Ealing, London W13 8SB, UK",Tesco Express,ChIJ16_4L4YNdkgRtegNmmpCFuE,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.5112198,-0.3182897,TRUE
"84 S Ealing Rd, Ealing, London W5 4QB, UK",Mleczko Ealing,ChIJJxvj3pINdkgRuR1Iy4tnEj0,grocery_or_supermarket|supermarket|food|store|point_of_interest|establishment,,51.500831,-0.306771,TRUE
"29-31 Hanger Ln, Ealing, London W5 3HJ, UK",Little Waitrose & Partners,ChIJU6mjIRoSdkgR7nHC50wDDcE,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.5156703,-0.2914274,TRUE
"63-65 The Broadway, Hornsey, London W13 0SA, UK",Lidl,ChIJLS_eQoENdkgR9Av4P1bHqVk,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.5099808,-0.3244583,TRUE
"150 S Ealing Rd, Ealing, London W5 4QJ, UK",CCCP Russian supermarket,ChIJRxiCT5MNdkgRnhzV1NE6n7Q,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.4989763,-0.3062262,TRUE
"29-30 High St, Ealing, London W5 5DB, UK",Organic For The People,ChIJv_VKJ_UNdkgRRt27AKm9YxI,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.5120571,-0.3049269,TRUE
"355-363 Uxbridge Rd, Ealing Common, London W3 9RH, UK",Tesco Esso Express,ChIJZTXEQQcOdkgRwrevnBxaN90,supermarket|gas_station|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.5083517,-0.2811731,TRUE
"142 S Ealing Rd, Ealing, London W5 4QJ, UK",Londis,ChIJBRiCT5MNdkgRw9v9kAiA1zc,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.4991969,-0.3062755,
"17 QUEENS PARADE, HANGER LANE, London W5 3HU, United Kingdom",North Ealing Supermarket,ChIJRWizZ_gNdkgRRtUVLoLLJIM,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.516896,-0.290718,TRUE
"360 Ealing Rd, Wembley HA0 1PF, UK",Sainsbury's,ChIJLVFtAj8SdkgRtfHYNn-lYNM,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.538741,-0.303299,TRUE
"57 Broadway, Ealing, London W13 9BP, UK",Swami Express,ChIJn-8Iv4YNdkgRAqT3UEeg_Z0,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.5100667,-0.3241922,TRUE
"73 St. Leonards Rd, Windsor SL4 3BZ, UK",Royal Supermarket,ChIJWfkfCAJ7dkgRZqKaS7tNxHs,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.4773537,-0.6129606,
"205 Clarence Rd, Windsor SL4 5AN, UK",Royal Thai Supermarket (Thai Food UK),ChIJ6QjsWw57dkgRBEx_wMH3Ars,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.47964,-0.6289576,TRUE
"Lake End Rd, Taplow, Maidenhead SL6 0QH, UK",Sainsbury's,ChIJMz7bzNdkdkgRYaxcTPwo7iQ,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.520284,-0.6690158,TRUE
"Stafferton Way, Maidenhead SL6 1AY, UK",Lidl,ChIJOSjt_NNidkgRB3FvbnmzN-I,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,51.5178848,-0.7157283,TRUE
"Dedworth Rd, Windsor SL4 4JT, UK",Tesco Superstore,ChIJcboQH3F7dkgR59BkdqgW1nE,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.4778483,-0.6490423,TRUE
"48 Moorbridge Rd, Maidenhead SL6 8AF, UK",Waitrose & Partners,ChIJXR1pVddidkgRd4z7Md2FvBI,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.523148,-0.7145028,TRUE
"A4 Providence Pl, Maidenhead SL6 8AG, UK",Sainsbury's,ChIJa4AbidpidkgR_6aKkUt8IT8,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.5243042,-0.7183828,TRUE
"Windsor Rd, Maidenhead SL6 1UZ, UK",SPAR - Euro Garages - Braywick,ChIJ4wSlg09jdkgRy6t_aqHA_lQ,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.5054745,-0.7119053,TRUE
"Furze Platt Rd, Maidenhead SL6 7NH, UK",Tesco Express,ChIJTzB00ZVidkgRY0uqDQ2ilDQ,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.5343352,-0.7372663,TRUE
"Bath Rd, Maidenhead SL6 4AQ, UK",Tesco Express,ChIJqaEytrdidkgRzaxWsQH4ot0,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.522256,-0.7347826,TRUE
"37 King Edward Court, Windsor SL4 1TG, UK",Waitrose & Partners,ChIJszId1eJ6dkgRfKDbmZhRHRM,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.482253,-0.610868,TRUE
"Nicholsons House Nicholsons Walk, 65, Maidenhead SL6 1LL, United Kingdom",Tesco Metro,ChIJl2vnuM9idkgRz3k5E1jgSXg,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.5219779,-0.721622,TRUE
"Bath Rd, Taplow, Maidenhead SL6 0NX, UK",Tesco Superstore,ChIJRVG4dU9jdkgRkfRNCMOOCGQ,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.522613,-0.676834,TRUE
"Clarence Rd, Windsor SL4 3QL, UK",Tesco Express,ChIJn4quXw57dkgRKhfd3KsHiew,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,51.4791123,-0.629314,TRUE
"Uxbridge Rd, Slough SL1 1SU, UK",Sainsbury's,ChIJMz7bzNdkdkgR0bA-Ae3QD9w,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,51.508058,-0.5791803,TRUE
"London Rd, Sunningdale, Ascot SL5 0HD, UK",Waitrose & Partners,ChIJ8wZnPB95dkgR3KKu1ePfT6s,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.3915435,-0.6335992,TRUE
"9-13 Highway Ave, Maidenhead SL6 5AG, UK",Budgens,ChIJt6GBtalidkgRlSejgRXsiyM,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,1,51.5198651,-0.7548908,TRUE
"Queensmere Shopping Centre, 46, Slough SL1 1DQ, United Kingdom",Abailin Asian Food Supermarket,ChIJu0rICrZ6dkgR7ueg3BxQP2o,supermarket|grocery_or_supermarket|restaurant|food|store|point_of_interest|establishment,,51.5095041,-0.5911774,TRUE
"Church Rd, Egham TW20 9HZ, UK",Waitrose & Partners,ChIJe7rnjLRwdkgRyMiH9yzZNNE,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,51.4316803,-0.5457961,TRUE
"Unit A, Brock Ln, Maidenhead SL6 1LL, UK",Iceland,ChIJMQudws9idkgR3OYLS2WM8Rw,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,1,51.5218562,-0.7211202,TRUE
"210 High St, Birmingham B17 9PP, UK",Waitrose & Partners,ChIJy59gPry9cEgRmRQQBYDmbDw,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,52.458214,-1.949896,TRUE
"Ryemarket, Stourbridge DY8 1HJ, UK",Waitrose & Partners,ChIJGWnXBLuRcEgRn0zSOetU8rk,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,52.4558292,-2.1476089,TRUE
"Castle Vale Retail Park, Chester Rd, Birmingham B35 6HB, UK",Sainsbury's,ChIJh4aCrra6cEgRKjjox1VAAs8,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.5175312,-1.796428,TRUE
"Barnes Hill, Birmingham B29 5UP, UK",Asda Barnes Hill Superstore,ChIJawgTfB2WcEgRB3r8otMXSV4,supermarket|gas_station|atm|grocery_or_supermarket|clothing_store|finance|cafe|health|food|store|point_of_interest|establishment,1,52.4426457,-1.979497,TRUE
"Hagley Rd W, Quinton, Oldbury B32 1AD, UK",Asda Quinton Supermarket,ChIJPZH8SE-WcEgRqtgQ2kLI8Oo,supermarket|atm|grocery_or_supermarket|finance|food|store|point_of_interest|establishment,1,52.4628812,-2.0124276,TRUE
"59 Reddicap Hill, Sutton Coldfield B75 7BQ, UK",West Midlands Co-operative Society Ltd,ChIJx9ptb3WlcEgRPcunpvu1Ft4,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.5599533,-1.8092005,TRUE
"280 Coventry Rd, Birmingham B10 0XA, UK",Morrisons,ChIJmzlwd527cEgRUH_xK4S7wgM,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.4739106,-1.8647743,TRUE
"Off Windmill Lane - Smethwick, Birmingham B66 3EN, United Kingdom",Asda Cape Hill Superstore,ChIJMfNwRmu9cEgRb4zQlxeRgsk,supermarket|atm|pharmacy|grocery_or_supermarket|clothing_store|finance|cafe|health|food|store|point_of_interest|establishment,1,52.4886711,-1.9610468,TRUE
"Wallows Ln, Walsall WS2 9BZ, UK",Morrisons,ChIJnRFm85qYcEgRh6pJyrWSLzI,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.5715681,-1.9969558,TRUE
"264 Chester Rd, Birmingham B34 7HR, UK",Morrisons,ChIJ16PZ9xSwcEgRdYTiIJ4dtTI,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.5001962,-1.7629788,TRUE
"46 New Square, West Bromwich B70 7PR, UK",Tesco Extra,ChIJ67WKFgSYcEgR50YZANVSUjI,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,52.5206407,-1.9907355,TRUE
"The Highgate Centre, 7, The Royal Town of Sutton Coldfield B74 4AB, United Kingdom",Waitrose & Partners,ChIJbw7vD8ylcEgRQx3E3r4f0RI,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,52.5875035,-1.831665,TRUE
"Penn Rd, Wolverhampton WV2 4NJ, UK",Waitrose & Partners,ChIJ27x13pibcEgRD6_DhTNDm0s,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,52.5759877,-2.1338472,TRUE
"1332 Stratford Rd, Birmingham B28 9EF, UK",Waitrose & Partners,ChIJc9iEemO5cEgRKMIerX7XLcw,supermarket|grocery_or_supermarket|bakery|food|store|point_of_interest|establishment,2,52.4279683,-1.8414186,TRUE
"7 High St, Wombourne, Wolverhampton WV5 9DN, UK",The Co-operative Food,ChIJbVtLQsqacEgRfPlGwxzxk3Y,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.5348337,-2.1835278,TRUE
"Pershore St, Birmingham B5 6ND, UK",Day in Chinese Supermarket,ChIJ5-iXIIi8cEgRAs2ctvpWkzQ,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,52.4752108,-1.8958099,TRUE
"Halesowen St, Rowley Regis B65 0HG, UK",Sainsbury's,ChIJcVqLUgKXcEgRCvqaYpALF_c,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.4744397,-2.0399324,TRUE
"Town Gate Retail Park, Birmingham Rd, Dudley DY1 4RP, UK",Tesco Extra,ChIJ2YggAeKZcEgRQQSPZMoBqtY,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,52.5145298,-2.0662773,TRUE
"29 Homer Rd, Solihull B91 3QG, UK",Waitrose & Partners,ChIJaftzPue5cEgR4VPOrdHotQg,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.4133104,-1.782635,TRUE
"208 Broadway, Walsall WS1 3HH, UK",The Midcounties Co-operative,ChIJpWKBcXqicEgR3DIluXCrU-A,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.5682023,-1.9784041,TRUE
"Cunliffe Drive, Northfield Avenue, Kettering NN16 9HU, United Kingdom",Asda Kettering Superstore,ChIJO_LWZvied0gRR14drxAXv0A,supermarket|gas_station|atm|pharmacy|grocery_or_supermarket|clothing_store|finance|cafe|health|food|store|point_of_interest|establishment,1,52.4097285,-0.7339854,TRUE
"1-3 Rockingham Rd, Kettering NN16 8JY, UK",Sainsbury's,ChIJjadEFP6ed0gR6eCyH6Ulaqc,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.4027916,-0.7271475,TRUE
"53 Lower St, Kettering NN16 8BH, UK",Morrisons,ChIJLVdHFNd1d0gRUYhLGd4aTzM,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,2,52.4006483,-0.7312132,TRUE
"Carina Rd, Kettering NN15 6XB, UK",Tesco Extra,ChIJj1SpSXKfd0gRLLxlCGWlxk4,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,52.3765685,-0.7214606,TRUE
"London Rd, Kettering NN15 6DT, UK","Co-op Food & Grocery Store, Kettering, Northampton",ChIJFw9iaxCfd0gRnvRhIJkMa5w,convenience_store|supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,52.3898878,-0.7178961,TRUE
"Mariners Way, Kettering NN16 8AR, UK",Lidl,ChIJy69b3Kqfd0gRGCxP_0fv-Tc,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,,52.3999589,-0.7347966,TRUE
"Carina Rd, Kettering NN15 6YA, UK",ALDI,ChIJ_SMPBXKfd0gRC12HdRWvoiM,supermarket|grocery_or_supermarket|food|store|point_of_interest|establishment,1,52.3749693,-0.719741,TRUE
"London Rd, Kettering NN15 7QD, UK",Tesco Express,ChIJL7zfOwSfd0gR71TL_pe3Wro,supermarket|grocery_or_supermarket|convenience_store|food|store|point_of_interest|establishment,1,52.3946517,-0.7243136,TRUE
